observationTimeUtcIso,Date,Time,Weekday,precip1Hour,precip24Hour,precip6Hour,pressureChange,relativeHumidity,wxPhraseCode,iconCode,snow1Hour,snow24Hour,snow6Hour,temperature,temperatureChange24Hour,temperatureDewPoint,temperatureFeelsLike,temperatureMax24Hour,temperatureMin24Hour,uvIndex,visibility,windGust,windSpeed
2018-04-24T22:20:00+0000,2018-04-24,22:20:00,2,0,0.9,0.7,0,92.2,2600,26,0,0,0,11.4,-0.1,10.1,8.9,15.9,11.3,0,10.2,null,22.3
2018-04-24T23:20:00+0000,2018-04-24,23:20:00,2,0,0.9,0.7,0.7,86.8,2700,27,0,0,0,10.6,-0.6,8.5,8,15.9,10.6,0,13.8,null,22
2018-04-25T00:20:00+0000,2018-04-25,00:20:00,3,0,0.9,0.7,1.2,83.5,2700,27,0,0,0,9.8,-0.9,7.1,7.1,15.9,9.8,0,13.1,27.4,19.4
2018-04-25T01:20:00+0000,2018-04-25,01:20:00,3,0,0.9,0.7,1.1,84.5,2900,29,0,0,0,9.1,-1.3,6.6,7,15.9,9.1,0,14.7,null,13.7
2018-04-25T02:20:00+0000,2018-04-25,02:20:00,3,0,0.9,0.6,1,85.1,2900,29,0,0,0,8.6,-1.6,6.4,6.9,15.9,8.6,0,14.1,null,11.5
2018-04-25T03:20:00+0000,2018-04-25,03:20:00,3,0,0.9,0,1.1,86.9,2900,29,0,0,0,8.5,-1.8,6.4,6.6,15.9,8.4,0,12.4,null,11.2
2018-04-25T04:20:00+0000,2018-04-25,04:20:00,3,0,0.9,0,1,89.2,2900,29,0,0,0,7.6,-2.2,6,5.6,15.9,7.6,0,9.9,null,11.5
2018-04-25T05:20:00+0000,2018-04-25,05:20:00,3,0,0.9,0,1,91.6,3200,32,0,0,0,7.5,-2.3,6.1,5.1,15.9,7.4,0,10,null,11.9
2018-04-25T06:20:00+0000,2018-04-25,06:20:00,3,0,0.9,0,1.1,86,3200,32,0,0,0,8.5,-1.7,6.3,6.1,15.9,7.4,0,11.6,null,14.4
2018-04-25T07:20:00+0000,2018-04-25,07:20:00,3,0,0.9,0,1.2,77.2,3400,34,0,0,0,10.6,-0.7,6.8,8.4,15.9,7.4,1,11.9,null,17.6
2018-04-25T08:20:00+0000,2018-04-25,08:20:00,3,0,0.9,0,1.1,67.9,3000,30,0,0,0,12,-0.4,6.3,9.8,15.9,7.4,2,12.4,null,22
2018-04-25T09:20:00+0000,2018-04-25,09:20:00,3,0,0.9,0,0.8,60.3,3000,30,0,0,0,12.6,0.1,5.1,10.6,15.9,7.4,3,14.1,null,22.3
2018-04-25T10:20:00+0000,2018-04-25,10:20:00,3,0,1,0,0.4,64.7,2800,28,0,0,0,12.1,-0.4,5.6,9.9,15.9,7.4,3,12.1,null,22
2018-04-25T11:20:00+0000,2018-04-25,11:20:00,3,0.2,1,0.2,0,65.1,1100,11,0,0,0,12,-0.8,5.6,9.8,15.9,7.4,4,11.2,null,21.2
2018-04-25T12:20:00+0000,2018-04-25,12:20:00,3,0.1,1,0.2,-0.3,57.2,2800,28,0,0,0,13.6,-0.8,5.4,11.9,15.9,7.4,4,12.5,null,22.7
2018-04-25T13:20:00+0000,2018-04-25,13:20:00,3,0,1,0.2,-0.5,54.3,2800,28,0,0,0,14.1,-1,5.1,12.4,15.9,7.4,3,12.3,null,23.8
2018-04-25T14:20:00+0000,2018-04-25,14:20:00,3,0,1,0.2,-0.6,58.7,3000,30,0,0,0,13.3,-1,5.4,11.1,15.1,7.4,3,11.6,38.9,25.2
2018-04-25T15:20:00+0000,2018-04-25,15:20:00,3,0,1,0.2,-0.6,54.5,3000,30,0,0,0,13.6,-0.1,4.6,11.3,14.3,7.4,2,12.1,null,28.8
2018-04-25T16:20:00+0000,2018-04-25,16:20:00,3,0,0.9,0.1,-0.4,54.8,3000,30,0,0,0,13.4,-0.1,4.5,11.3,14.3,7.4,1,13.1,40.7,25.2
2018-04-25T17:20:00+0000,2018-04-25,17:20:00,3,0,0.9,0.1,-0.1,59.9,3000,30,0,0,0,12.8,-0.3,5.1,10.5,14.3,7.4,0,11.7,34.9,25.2
2018-04-25T18:20:00+0000,2018-04-25,18:20:00,3,0,0.9,0,0.4,58.5,3400,34,0,0,0,11.9,-0.6,4,9.5,14.3,7.4,0,12.5,35.3,23
2018-04-25T19:20:00+0000,2018-04-25,19:20:00,3,0,0.9,0,0.7,62.5,2900,29,0,0,0,10.3,-1.4,3.5,7.6,14.3,7.4,0,12.5,33.1,23
2018-04-25T20:20:00+0000,2018-04-25,20:20:00,3,0,0.9,0,1.3,67.3,3300,33,0,0,0,9.5,-1.7,3.6,6.6,14.3,7.4,0,10.2,29.2,22
2018-04-25T21:20:00+0000,2018-04-25,21:20:00,3,0,0.3,0,1.3,73.2,3100,31,0,0,0,8.6,-1.7,4.1,5.9,14.3,7.4,0,12.2,null,18.4
2018-04-25T22:20:00+0000,2018-04-25,22:20:00,3,0,0.2,0,1.4,76.4,3100,31,0,0,0,8.4,-1.7,4.5,5.6,14.3,7.4,0,12,null,18
2018-04-25T23:20:00+0000,2018-04-25,23:20:00,3,0,0.2,0,1.3,77.9,3300,33,0,0,0,8.1,-1.4,4.6,5.6,14.3,7.4,0,12.2,null,15.8
2018-04-26T00:20:00+0000,2018-04-26,00:20:00,4,0,0.2,0,1.2,78.5,3100,31,0,0,0,8,-1.1,4.5,5.4,14.3,7.4,0,11.8,null,15.8
2018-04-26T01:20:00+0000,2018-04-26,01:20:00,4,0,0.2,0,0.8,80.7,3100,31,0,0,0,7.4,-1,4.3,4.8,14.3,7.4,0,11.6,null,14.4
2018-04-26T02:20:00+0000,2018-04-26,02:20:00,4,0,0.2,0,0.3,83.9,3100,31,0,0,0,6.9,-1.1,4.4,4.4,14.3,6.9,0,10.5,null,13
2018-04-26T03:20:00+0000,2018-04-26,03:20:00,4,0,0.2,0,0.2,86.6,3100,31,0,0,0,6.4,-1.2,4.4,3.8,14.3,6.4,0,10.3,null,13
2018-04-26T04:20:00+0000,2018-04-26,04:20:00,4,0,0.2,0,0.4,89.1,3100,31,0,0,0,6.1,-0.8,4.5,3.6,14.3,6.1,0,10.3,null,11.9
2018-04-26T05:20:00+0000,2018-04-26,05:20:00,4,0,0.2,0,0.9,88,3200,32,0,0,0,6,-0.8,4.1,3.9,14.3,5.9,0,11.6,null,9.7
2018-04-26T06:20:00+0000,2018-04-26,06:20:00,4,0,0.2,0,1.2,84.6,3400,34,0,0,0,7.1,-0.8,4.6,4.4,14.3,5.9,0,11.8,null,14
2018-04-26T07:20:00+0000,2018-04-26,07:20:00,4,0,0.2,0,1.1,73.3,3000,30,0,0,0,9.5,-0.6,5,7.1,14.3,5.9,1,12.1,null,17.3
2018-04-26T08:20:00+0000,2018-04-26,08:20:00,4,0,0.2,0,0.6,67,3000,30,0,0,0,10.9,-0.6,5,8.3,14.3,5.9,2,11.4,null,21.6
2018-04-26T09:20:00+0000,2018-04-26,09:20:00,4,0,0.2,0,0.2,61.8,2800,28,0,0,0,11.5,-0.8,4.4,9,14.3,5.9,3,12.5,null,22.3
2018-04-26T10:20:00+0000,2018-04-26,10:20:00,4,0,0.2,0,0.1,63.6,2800,28,0,0,0,11.3,-0.6,4.6,8.6,14.3,5.9,3,11,32,24.8
2018-04-26T11:20:00+0000,2018-04-26,11:20:00,4,0,0.2,0,0,54.9,3000,30,0,0,0,12.9,0.4,4,10.9,14.3,5.9,4,13.6,29.9,20.9
2018-04-26T12:20:00+0000,2018-04-26,12:20:00,4,0,0.1,0.1,-0.1,51.5,3000,30,0,0,0,13.1,-0.3,3.4,11.1,14.3,5.9,5,12.5,null,24.5
2018-04-26T13:20:00+0000,2018-04-26,13:20:00,4,0,0.1,0.1,-0.5,48.6,3400,34,0,0,0,13.6,-0.3,3.1,11.6,14.1,5.9,4,12,34.2,24.1
2018-04-26T14:20:00+0000,2018-04-26,14:20:00,4,0,0.1,0.1,-0.8,46.6,3200,32,0,0,0,14.1,0.4,2.9,12.3,14.4,5.9,3,11.8,null,25.2
2018-04-26T15:20:00+0000,2018-04-26,15:20:00,4,0,0.1,0.1,-0.9,41.8,3200,32,0,0,0,14.1,0.3,1.3,12.4,14.4,5.9,2,12,null,20.9
2018-04-26T16:20:00+0000,2018-04-26,16:20:00,4,0,0.1,0,-0.8,41.5,3200,32,0,0,0,14.1,0.4,1.3,12.6,14.4,5.9,1,12.5,null,22
2018-04-26T17:20:00+0000,2018-04-26,17:20:00,4,0,0.1,0,-0.6,44.1,3200,32,0,0,0,13.3,0.2,1.4,11.5,14.4,5.9,0,12.5,26.6,20.2
2018-04-26T18:20:00+0000,2018-04-26,18:20:00,4,0,0.1,0,-0.1,51.3,3400,34,0,0,0,12.1,0.1,2.4,10.4,14.4,5.9,0,13.1,null,16.2
2018-04-26T19:20:00+0000,2018-04-26,19:20:00,4,0,0.1,0,0.1,56,2900,29,0,0,0,10.8,0.2,2.4,9.1,14.4,5.9,0,14.1,null,12.6
2018-04-26T20:20:00+0000,2018-04-26,20:20:00,4,0,0.1,0,0.2,72.2,2900,29,0,0,0,9.6,0,4.9,8.1,14.4,5.9,0,14,null,9.4
2018-04-26T21:20:00+0000,2018-04-26,21:20:00,4,0,0.1,0,-0.3,78.2,3100,31,0,0,0,9,0.1,5.5,7.6,14.4,5.9,0,13.9,null,9
2018-04-26T22:20:00+0000,2018-04-26,22:20:00,4,0,0.1,0,-0.8,79.3,2900,29,0,0,0,9,0.3,5.6,8.1,14.4,5.9,0,13.7,null,6.5
2018-04-26T23:20:00+0000,2018-04-26,23:20:00,4,0,0.1,0,-1.3,82.9,2900,29,0,0,0,8.4,0.1,5.6,7.6,14.4,5.9,0,14.7,null,5.4
2018-04-27T00:20:00+0000,2018-04-27,00:20:00,5,0,0.1,0,-1.5,84.2,2900,29,0,0,0,7.9,-0.1,5.5,7.9,14.4,5.9,0,12.7,null,4
2018-04-27T01:20:00+0000,2018-04-27,01:20:00,5,0,0.1,0,-1.8,88,2700,27,0,0,0,7.5,0.1,5.6,6.9,14.4,5.9,0,11.2,null,5
2018-04-27T02:20:00+0000,2018-04-27,02:20:00,5,0,0.1,0,-2,89.3,2600,26,0,0,0,7.5,0.3,5.8,7.5,14.4,5.9,0,8.8,null,4.3
2018-04-27T03:20:00+0000,2018-04-27,03:20:00,5,0.1,0.2,0.1,-2.2,90.4,1100,11,0,0,0,7.6,0.6,6.1,7.6,14.4,5.9,0,8,null,4.3
2018-04-27T04:20:00+0000,2018-04-27,04:20:00,5,0.5,0.7,0.5,-2.1,92.5,1100,11,0,0,0,7.4,0.7,6.3,6.3,14.4,5.9,0,7.9,null,6.5
2018-04-27T05:20:00+0000,2018-04-27,05:20:00,5,1.1,1.7,1.6,-1.9,92.4,1200,12,0,0,0,7.5,0.8,6.3,6.1,14.4,6,0,4.7,null,7.6
2018-04-27T06:20:00+0000,2018-04-27,06:20:00,5,2.1,3.7,3.6,-1.8,91.9,1200,12,0,0,0,7.4,0.2,6.1,5.8,14.4,7.1,0,3.2,null,8.6
2018-04-27T07:20:00+0000,2018-04-27,07:20:00,5,1.3,4.5,4.3,-2,90.9,2600,26,0,0,0,7.4,-1.2,6,4.9,14.4,7.3,1,9.7,null,13
2018-04-27T08:20:00+0000,2018-04-27,08:20:00,5,0,4.5,4.3,-2.2,90.1,2600,26,0,0,0,7.8,-1.7,6.1,5.1,14.4,7.3,1,12,null,15.5
2018-04-27T09:20:00+0000,2018-04-27,09:20:00,5,0,4.5,4.3,-2.5,86.7,2880,28,0,0,0,8.5,-1.7,6.4,6.1,14.4,7.3,2,12.7,null,14
2018-04-27T10:20:00+0000,2018-04-27,10:20:00,5,0.1,4.6,4,-2.5,82.8,2800,28,0,0,0,8.8,-1.6,6,6.6,14.4,7.3,3,10,null,13
2018-04-27T11:20:00+0000,2018-04-27,11:20:00,5,0,4.6,3.1,-2.5,82.6,2600,26,0,0,0,9.6,-1.8,6.9,7.4,14.4,7.3,3,11.2,null,15.8
2018-04-27T12:20:00+0000,2018-04-27,12:20:00,5,0,4.5,1.5,-2.4,81.1,2600,26,0,0,0,10.6,-1.4,7.5,9,14.4,7.3,3,11.2,null,12.6
2018-04-27T13:20:00+0000,2018-04-27,13:20:00,5,1.9,6.5,2.1,-2.1,83.6,1200,12,0,0,0,11,-1.6,8.3,9.4,14.4,7.3,3,3.2,null,12.6
2018-04-27T14:20:00+0000,2018-04-27,14:20:00,5,3.3,9,4.7,-2.1,90.7,1200,12,0,0,0,10,-2.3,8.6,8.4,14.4,7.3,2,3.2,null,11.5
2018-04-27T15:20:00+0000,2018-04-27,15:20:00,5,0.8,9.5,5.1,-2.1,91.7,2600,26,0,0,0,10,-2.3,8.6,9.6,14.3,7.3,1,8.5,null,5.8
2018-04-27T16:20:00+0000,2018-04-27,16:20:00,5,0.1,9.6,5,-1.9,87,2800,28,0,0,0,10.6,-2,8.6,10.1,14.3,7.3,1,10.1,null,6.5
2018-04-27T17:20:00+0000,2018-04-27,17:20:00,5,0.3,10,5.4,-1.4,89.9,1100,11,0,0,0,10.3,-1.8,8.6,10.3,13.5,7.3,0,9.5,null,4
2018-04-27T18:20:00+0000,2018-04-27,18:20:00,5,0,10,5.4,-0.4,92.3,2800,28,0,0,0,9.6,-1.4,8.4,8.6,12.1,7.3,0,8,null,6.8
2018-04-27T19:20:00+0000,2018-04-27,19:20:00,5,0.2,10.2,4.5,0.5,95,2880,28,0,0,0,9.1,-0.9,8.5,8.1,11.3,7.3,0,7.7,null,7.9
2018-04-27T20:20:00+0000,2018-04-27,20:20:00,5,0,10.3,1.6,1.3,95.2,2600,26,0,0,0,9.1,-0.3,8.4,7.6,11.3,7.3,0,6.4,null,9
2018-04-27T21:20:00+0000,2018-04-27,21:20:00,5,0,10.3,0.7,1.7,96.2,2600,26,0,0,0,9.1,0,8.6,7.4,11.3,7.3,0,6.4,null,10.8
2018-04-27T22:20:00+0000,2018-04-27,22:20:00,5,0,10.3,0.6,1.6,96.3,2600,26,0,0,0,9.1,0,8.5,7.1,11.3,7.3,0,6.4,null,11.9
2018-04-27T23:20:00+0000,2018-04-27,23:20:00,5,0,10.3,0.3,1.4,97.2,2600,26,0,0,0,8.9,0.2,8.5,6.8,11.3,7.3,0,6.4,null,13.7
2018-04-28T00:20:00+0000,2018-04-28,00:20:00,6,0,10.3,0.3,1.2,95.5,2600,26,0,0,0,8.8,0.4,8.1,6.6,11.3,7.3,0,6.4,null,13.7
2018-04-28T01:20:00+0000,2018-04-28,01:20:00,6,0,10.3,0.1,1.1,94.7,2600,26,0,0,0,8.5,0.6,7.6,6.4,11.3,7.3,0,6.4,null,13
2018-04-28T02:20:00+0000,2018-04-28,02:20:00,6,0,10.3,0,1.1,94.1,2600,26,0,0,0,8.3,0.4,7.5,5.9,11.3,7.3,0,6.4,null,14.8
2018-04-28T03:20:00+0000,2018-04-28,03:20:00,6,0,10.3,0,1.3,93.4,2600,26,0,0,0,7.9,0.2,6.9,5.6,11.3,7.3,0,6.4,null,13.3
2018-04-28T04:20:00+0000,2018-04-28,04:20:00,6,0,9.8,0,1.4,92.2,2600,26,0,0,0,7.6,0.1,6.5,5.5,11.3,7.3,0,6.7,null,11.9
2018-04-28T05:20:00+0000,2018-04-28,05:20:00,6,0,9,0.1,1.6,92.3,2600,26,0,0,0,7.4,-0.1,6.1,5.1,11.3,7.3,0,8.4,null,11.9
2018-04-28T06:20:00+0000,2018-04-28,06:20:00,6,0,7.4,0.1,1.8,92.2,2600,26,0,0,0,7.5,0,6.3,5.1,11.3,7.3,0,8.6,null,12.2
2018-04-28T07:20:00+0000,2018-04-28,07:20:00,6,0.2,6.3,0.2,1.9,89,1201,11,0,0,0,7.9,0.2,6.1,5.6,11.3,7.4,0,8.9,null,12.2
2018-04-28T08:20:00+0000,2018-04-28,08:20:00,6,0.3,6.4,0.4,1.8,86.9,2600,26,0,0,0,8.1,0.2,6.1,6.1,11.3,7.4,1,10,null,11.9
2018-04-28T09:20:00+0000,2018-04-28,09:20:00,6,0,6.4,0.4,1.6,85.1,2600,26,0,0,0,8.3,-0.1,6,6.3,11.3,7.4,1,10.8,null,12.2
2018-04-28T10:20:00+0000,2018-04-28,10:20:00,6,0,6.2,0.4,1.4,83.9,2600,26,0,0,0,8.6,-0.2,6,6.6,11.3,7.4,2,10.5,null,11.9
2018-04-28T11:20:00+0000,2018-04-28,11:20:00,6,0,6.2,0.3,1.4,82,2600,26,0,0,0,8.9,-0.5,6,7.1,11.3,7.4,2,10.1,null,11.5
2018-04-28T12:20:00+0000,2018-04-28,12:20:00,6,0,6.2,0.3,1.1,79.8,2600,26,0,0,0,8.9,-1.1,5.6,7.1,11.3,7.4,2,10.1,null,10.4
2018-04-28T13:20:00+0000,2018-04-28,13:20:00,6,0,5.1,0.3,0.6,81.5,2600,26,0,0,0,8.9,-1.2,6,7.1,11.1,7.4,2,9.3,null,10.8
2018-04-28T14:20:00+0000,2018-04-28,14:20:00,6,0,2.1,0,0.2,80.9,2600,26,0,0,0,9.1,-0.5,6.1,7.6,11.1,7.4,2,9.4,null,10.4
2018-04-28T15:20:00+0000,2018-04-28,15:20:00,6,0,1.2,0,-0.1,80.4,2600,26,0,0,0,9.4,-0.3,6.1,7.9,11.1,7.4,1,10.3,null,10.1
2018-04-28T16:20:00+0000,2018-04-28,16:20:00,6,0,1.1,0,-0.1,79.6,2800,28,0,0,0,9.5,-0.6,6.1,7.9,11.1,7.4,1,12.8,null,10.8
2018-04-28T17:20:00+0000,2018-04-28,17:20:00,6,0,0.8,0,0,78.1,2600,26,0,0,0,9.4,-0.4,5.8,7.8,10.4,7.4,0,14.2,null,11.2
2018-04-28T18:20:00+0000,2018-04-28,18:20:00,6,0,0.8,0,0.2,82.8,2600,26,0,0,0,8.6,-0.6,5.9,7.1,9.6,7.4,0,12.8,null,9
2018-04-28T19:20:00+0000,2018-04-28,19:20:00,6,0,0.5,0,0.7,84.9,2800,28,0,0,0,8.1,-0.6,5.8,6.9,9.6,7.4,0,13.4,null,7.9
2018-04-28T20:20:00+0000,2018-04-28,20:20:00,6,0,0.5,0,1,85.9,2600,26,0,0,0,7.9,-0.7,5.6,6.4,9.6,7.4,0,10.4,null,8.6
2018-04-28T21:20:00+0000,2018-04-28,21:20:00,6,0,0.5,0,1.2,85.2,2600,26,0,0,0,7.9,-0.7,5.5,6,9.6,7.4,0,12,null,10.4
2018-04-28T22:20:00+0000,2018-04-28,22:20:00,6,0,0.5,0,0.9,84.9,2700,27,0,0,0,7.6,-0.8,5.3,5.6,9.6,7.4,0,8.9,null,10.8
2018-04-28T23:20:00+0000,2018-04-28,23:20:00,6,0,0.5,0,0.4,86.7,2700,27,0,0,0,7.3,-0.9,5.3,5.3,9.6,7.3,0,8.9,null,10.4
2018-04-29T00:20:00+0000,2018-04-29,00:20:00,7,0,0.5,0,0,90,2700,27,0,0,0,6.9,-1.1,5.4,4.9,9.6,6.9,0,10.1,null,10.1
2018-04-29T01:20:00+0000,2018-04-29,01:20:00,7,0,0.4,0,-0.2,89.3,2600,26,0,0,0,6.9,-0.9,5.1,4.8,9.6,6.9,0,9.8,null,10.4
2018-04-29T02:20:00+0000,2018-04-29,02:20:00,7,0,0.4,0,-0.3,89.8,2700,27,0,0,0,6.6,-0.9,5.1,4.5,9.6,6.6,0,9.3,null,10.4
2018-04-29T03:20:00+0000,2018-04-29,03:20:00,7,0,0.4,0,-0.4,89.4,2600,26,0,0,0,6.6,-0.7,5,4.4,9.6,6.6,0,9.9,null,10.8
2018-04-29T04:20:00+0000,2018-04-29,04:20:00,7,0,0.4,0,-0.3,87.2,2600,26,0,0,0,6.6,-0.6,4.6,4.4,9.6,6.5,0,9.9,null,10.8
2018-04-29T05:20:00+0000,2018-04-29,05:20:00,7,0,0.3,0,-0.2,88.1,2600,26,0,0,0,6.5,-0.5,4.6,4.5,9.6,6.4,0,8.3,null,10.1
2018-04-29T06:20:00+0000,2018-04-29,06:20:00,7,0,0.3,0,0,87.7,2600,26,0,0,0,6.6,-0.5,4.6,4.3,9.6,6.4,0,9,null,11.2
2018-04-29T07:20:00+0000,2018-04-29,07:20:00,7,0,0.3,0,0,87,2600,26,0,0,0,7,-0.5,5,4.4,9.6,6.4,0,10.9,null,13.3
2018-04-29T08:20:00+0000,2018-04-29,08:20:00,7,0,0,0,-0.2,86.6,2600,26,0,0,0,7.1,-0.6,5,4.4,9.6,6.4,1,12,null,14.4
2018-04-29T09:20:00+0000,2018-04-29,09:20:00,7,0,0,0,-0.8,79.7,2600,26,0,0,0,8,-0.2,4.6,5.4,9.6,6.4,2,9.8,null,15.1
2018-04-29T10:20:00+0000,2018-04-29,10:20:00,7,0,0,0,-0.9,80.9,2600,26,0,0,0,8,-0.3,4.9,5.1,9.6,6.4,3,10.2,null,18
2018-04-29T11:20:00+0000,2018-04-29,11:20:00,7,0,0,0,-0.9,78.6,2600,26,0,0,0,8.1,-0.3,4.6,5.1,9.6,6.4,3,10.1,null,19.1
2018-04-29T12:20:00+0000,2018-04-29,12:20:00,7,0,0,0,-0.4,77.8,2600,26,0,0,0,8.1,-0.3,4.6,5,9.6,6.4,2,12.6,28.1,21.2
2018-04-29T13:20:00+0000,2018-04-29,13:20:00,7,0,0,0,-0.4,76.7,2600,26,0,0,0,8,-0.4,4.1,4.6,9.6,6.4,2,11.2,null,22.7
2018-04-29T14:20:00+0000,2018-04-29,14:20:00,7,0,0,0,-0.8,76.5,2600,26,0,0,0,8,-0.6,4.1,4.6,9.6,6.4,1,13.6,null,22.3
2018-04-29T15:20:00+0000,2018-04-29,15:20:00,7,0,0,0,-1.2,76.1,2600,26,0,0,0,7.6,-0.9,3.8,4.1,9.6,6.4,1,13.1,null,23
2018-04-29T16:20:00+0000,2018-04-29,16:20:00,7,0,0,0,-1.3,76,2600,26,0,0,0,7.5,-1.1,3.6,3.9,9.6,6.4,1,10.4,31,23.4
2018-04-29T17:20:00+0000,2018-04-29,17:20:00,7,0,0,0,-0.8,74.6,2600,26,0,0,0,7.6,-1,3.3,3.8,9.3,6.4,0,12.5,32.4,24.8
2018-04-29T18:20:00+0000,2018-04-29,18:20:00,7,0,0,0,-0.4,75.1,2600,26,0,0,0,7.1,-0.8,3.1,3.5,8.5,6.4,0,13.1,null,23.8
2018-04-29T19:20:00+0000,2018-04-29,19:20:00,7,0,0,0,-0.3,74.5,2600,26,0,0,0,7,-0.6,2.8,3.1,8.3,6.4,0,12.5,30.6,23.8
2018-04-29T20:20:00+0000,2018-04-29,20:20:00,7,0,0,0,-0.2,74.4,2600,26,0,0,0,6.8,-0.6,2.6,2.8,8.3,6.4,0,13.2,35.6,25.6
2018-04-29T21:20:00+0000,2018-04-29,21:20:00,7,0,0,0,0.3,74,2600,26,0,0,0,6.6,-0.6,2.4,2.6,8.3,6.4,0,14.5,32.8,24.8
2018-04-29T22:20:00+0000,2018-04-29,22:20:00,7,0,0,0,0,74.2,2600,26,0,0,0,6.6,-0.5,2.4,2.6,8.3,6.4,0,13,37.8,24.8
2018-04-29T23:20:00+0000,2018-04-29,23:20:00,7,0,0,0,-0.3,76.7,2600,26,0,0,0,6.5,-0.5,2.6,2.4,8.3,6.4,0,13.3,null,24.5
2018-04-30T00:20:00+0000,2018-04-30,00:20:00,1,0,0,0,-1.3,77,2600,26,0,0,0,6.4,-0.3,2.6,2.6,8.3,6.4,0,12.8,40,22.7
2018-04-30T01:20:00+0000,2018-04-30,01:20:00,1,0,0,0,-1.7,75.3,2600,26,0,0,0,6.3,-0.4,2.1,2.4,8.3,6.3,0,13.6,30.6,22.7
2018-04-30T02:20:00+0000,2018-04-30,02:20:00,1,0,0,0,-1.8,75.3,2600,26,0,0,0,6.1,-0.3,2.1,2.1,8.3,6.1,0,12.8,null,22.7
2018-04-30T03:20:00+0000,2018-04-30,03:20:00,1,0,0,0,-1.8,74.8,2600,26,0,0,0,5.9,-0.4,1.8,1.8,8.3,5.8,0,12.8,37.1,23.8
2018-04-30T04:20:00+0000,2018-04-30,04:20:00,1,0,0,0,-1.6,75.7,2600,26,0,0,0,5.6,-0.6,1.6,1.3,8.3,5.6,0,13.4,34.2,24.1
2018-04-30T05:20:00+0000,2018-04-30,05:20:00,1,0,0,0,-1.3,77.9,2600,26,0,0,0,5.1,-0.7,1.6,1,8.3,5.1,0,13.2,31,22.3
2018-04-30T06:20:00+0000,2018-04-30,06:20:00,1,0,0,0,-0.9,77.7,2600,26,0,0,0,5.1,-0.8,1.5,0.6,8.3,5,0,12.2,37.8,24.5
2018-04-30T07:20:00+0000,2018-04-30,07:20:00,1,0,0,0,-0.5,77.5,2600,26,0,0,0,5.3,-0.9,1.6,0.8,8.3,5,1,12.5,41.4,26.3
2018-04-30T08:20:00+0000,2018-04-30,08:20:00,1,0,0,0,-0.2,73.2,2800,28,0,0,0,5.9,-0.7,1.5,1.6,8.3,5,1,13.1,40.3,25.9
2018-04-30T09:20:00+0000,2018-04-30,09:20:00,1,0,0,0,0.1,68.1,2600,26,0,0,0,7.1,-0.4,1.6,3.3,8.3,5,2,12.3,33.8,24.5
2018-04-30T10:20:00+0000,2018-04-30,10:20:00,1,0,0,0,0.1,64.1,2600,26,0,0,0,8,0.1,1.6,4.6,8.3,5,2,12.9,34.9,23
2018-04-30T11:20:00+0000,2018-04-30,11:20:00,1,0,0,0,0.2,59.6,2600,26,0,0,0,8.6,0.3,1.3,5.3,8.6,5,2,12.6,36.4,24.1
2018-04-30T12:20:00+0000,2018-04-30,12:20:00,1,0,0,0,0.5,56.7,2600,26,0,0,0,9.1,0.6,1,6.1,9.1,5,2,12.6,32,22.3
2018-04-30T13:20:00+0000,2018-04-30,13:20:00,1,0,0,0,0.6,53.4,2600,26,0,0,0,9.6,0.9,0.6,6.6,9.6,5,3,12.5,31.3,23.8
2018-04-30T14:20:00+0000,2018-04-30,14:20:00,1,0,0,0,0.8,49.5,2800,28,0,0,0,10.1,1.3,0.1,7.5,10.1,5,3,11.6,null,21.2
2018-04-30T15:20:00+0000,2018-04-30,15:20:00,1,0,0,0,0.7,48,2800,28,0,0,0,10.4,1.6,-0.1,7.9,10.4,5,1,11.8,null,20.5
2018-04-30T16:20:00+0000,2018-04-30,16:20:00,1,0,0,0,0.6,48.4,2800,28,0,0,0,10.8,1.9,0.4,8.5,10.8,5,1,14.1,null,19.1
2018-04-30T17:20:00+0000,2018-04-30,17:20:00,1,0,0,0,0.4,46.5,3000,30,0,0,0,10.6,1.8,-0.4,8.4,10.6,5,0,12.5,null,17.3
2018-04-30T18:20:00+0000,2018-04-30,18:20:00,1,0,0,0,0.5,49.8,3000,30,0,0,0,10,1.6,0,8.1,10.6,5,0,13.6,null,12.6
2018-04-30T19:20:00+0000,2018-04-30,19:20:00,1,0,0,0,0.9,51.6,3000,30,0,0,0,9.1,1.3,-0.4,7.6,10.6,5,0,14.1,null,9.4
2018-04-30T20:20:00+0000,2018-04-30,20:20:00,1,0,0,0,1.1,59,3300,33,0,0,0,8,0.7,0.5,6.6,10.6,5,0,13.4,null,8.3
2018-04-30T21:20:00+0000,2018-04-30,21:20:00,1,0,0,0,1.4,65.2,2900,29,0,0,0,6.6,0.1,0.6,5.3,10.6,5,0,14.4,null,7.2
2018-04-30T22:20:00+0000,2018-04-30,22:20:00,1,0,0,0,1.4,68.5,2900,29,0,0,0,6.4,-0.1,1.1,4.1,10.6,5,0,13.8,null,11.2
2018-04-30T23:20:00+0000,2018-04-30,23:20:00,1,0,0,0,1.2,69.8,3300,33,0,0,0,6.1,-0.1,1.1,4,10.6,5,0,15,null,10.4
2018-05-01T00:20:00+0000,2018-05-01,00:20:00,2,0,0,0,0.7,71.8,3100,31,0,0,0,5.5,-0.5,0.8,3.4,10.6,5,0,15.1,null,9.4
